IL1L,ADEL,3
IL1L,IL2L,1
IL1L,OLLL,1
IL1L,RMDDL,20
IL1L,RMDVL,22
IL1L,RMGL,1
IL1L,URAVL,4
IL1L,URBL,1
IL1L,dBWML3,16
IL1L,dBWML4,15
IL1L,dBWML5,7
IL1L,vBWML1,20
IL1L,vBWML2,6
IL1L,vBWML4,4
IL1L,AVER,5
IL1L,RMDR,9
IL1L,RMDVR,5
IL1L,RMER,4
IL1DL,IL2DL,1
IL1DL,RIPL,11
IL1DL,RMDVL,3
IL1DL,RMEL,1
IL1DL,URADL,10
IL1DL,dBWML1,11
IL1DL,dBWML2,4
IL1DL,dBWML3,5
IL1DL,dBWML6,9
IL1DL,RMDDR,3
IL1DL,dBWMR7,2
IL1VL,IL1VL,5
IL1VL,IL1L,3
IL1VL,OLQVL,2
IL1VL,RIPL,13
IL1VL,RMDDL,30
IL1VL,RMHL,1
IL1VL,URAVL,4
IL1VL,URYVL,4
IL1VL,vBWML1,15
IL1VL,vBWML2,18
IL1VL,RMDVR,3
IL2L,ADEL,6
IL2L,AVEL,2
IL2L,IL1L,6
IL2L,OLQDL,20
IL2L,OLQVL,19
IL2L,RICL,1
IL2L,URAVL,2
IL2L,URXL,3
IL2L,RMDR,3
IL2L,RMER,10
IL2DL,IL2DL,2
IL2DL,AUAL,2
IL2DL,IL1DL,17
IL2DL,OLQDL,2
IL2DL,RIBL,1
IL2DL,RIPL,28
IL2DL,RMEL,11
IL2DL,RMHL,1
IL2DL,URADL,8
IL2DL,AVBR,2
IL2DL,RMER,8
IL2VL,IL1VL,27
IL2VL,IL2L,1
IL2VL,OLQVL,6
IL2VL,RIAL,4
IL2VL,RIPL,36
IL2VL,RMEL,7
IL2VL,URAVL,7
IL2VL,BAGR,1
IL2VL,RMER,6
LUAL,AVAL,27
LUAL,AVDL,27
LUAL,AVJL,4
LUAL,PHBL,2
LUAL,PVNL,1
LUAL,PVWL,1
LUAL,AVAR,23
LUAL,AVDR,6
LUAL,AVJR,1
M2L,M3L,3
M2L,g1AL,8
M2L,pm4VL,9
M2L,pm5VL,21
M2L,M3R,1
M3L,NSML,1
M3L,pm4VL,6
M3L,pm5VL,2
MCL,mc2DR,7
NSML,M3L,21
NSML,pm4VL,2
NSML,pm5VL,63
NSML,M3R,1
NSML,NSMR,7
NSML,pm5VR,8
OLLL,OLLL,4
OLLL,ADEL,5
OLLL,CEPDL,5
OLLL,CEPVL,14
OLLL,IL1VL,3
OLLL,RIBL,24
OLLL,RMDL,6
OLLL,RMDDL,22
OLLL,RMDVL,3
OLLL,RMEL,5
OLLL,SMDDL,8
OLLL,URYDL,2
OLLL,URYVL,1
OLLL,AVER,53
OLLL,SMDDR,9
OLLL,SMDVR,10
OLQDL,CEPDL,3
OLQDL,RMDDL,1
OLQDL,RMEL,2
OLQDL,RMHL,1
OLQDL,SIBVL,10
OLQDL,URYDL,3
OLQDL,dBWML6,1
OLQDL,RICR,6
OLQDL,RMDDR,10
OLQVL,AVAL,1
OLQVL,IL2L,1
OLQVL,RICL,4
OLQVL,RMHL,2
OLQVL,SIAVL,9
OLQVL,SIBDL,13
OLQVL,AVDR,1
OLQVL,RMDVR,14
PDEL,AVKL,5
PDEL,PDER,4
PHAL,AVFL,4
PHAL,AVHL,4
PHAL,PHBL,7
PHAL,PVQL,3
PHAL,AVDR,2
PHAL,AVHR,1
PHAL,PHAR,13
PHAL,PHBR,10
PHBL,AVAL,48
PHBL,AVDL,6
PHBL,PVCL,71
PHBL,PVNL,1
PHBL,AVAR,33
PHBL,AVDR,1
PHBL,PHBR,4
PHCL,AVAL,5
PHCL,LUAL,2
PHCL,PVCL,7
PHCL,AVHR,1
PHCL,PHAR,1
PHCL,PHCR,2
PHCL,PVQR,2
PLML,AVAL,4
PLML,PDEL,16
PLML,AVAR,5
PLML,AVDR,5
PLML,PDER,19
PLNL,SAADL,5
PLNL,SIAVL,10
PLNL,SMBVL,10
PVCL,PVCL,1
PVCL,AVAL,5
PVCL,AVBL,7
PVCL,AVDL,7
PVCL,AVEL,2
PVCL,AVJL,3
PVCL,PDEL,1
PVCL,SIBDL,2
PVCL,SIBVL,7
PVCL,ADLR,2
PVCL,ASHR,2
PVCL,AVAR,7
PVCL,AVBR,27
PVCL,AVDR,11
PVCL,AVER,7
PVCL,AVJR,2
PVCL,PVCR,10
PVCL,SMBVR,3
PVDL,AVAL,13
PVDL,AVDL,1
PVDL,AVFL,1
PVDL,PVCL,13
PVDL,PVPL,1
PVDL,AVAR,29
PVDL,AVDR,1
PVDL,PVCR,36
PVDL,PVDR,10
PVNL,AVAL,6
PVNL,AVDL,7
PVNL,AVJL,6
PVNL,BDUL,5
PVNL,LUAL,3
PVNL,PVCL,5
PVNL,PVDL,3
PVNL,PVWL,4
PVNL,vBWML11,5
PVNL,vBWML20,1
PVNL,AVBR,2
PVNL,AVDR,6
PVNL,AVJR,8
PVNL,BDUR,2
PVNL,PVNR,9
PVNL,PVPR,1
PVNL,PVWR,1
PVNL,vBWMR11,5
PVNL,vBWMR20,1
PVPL,ADAL,1
PVPL,AVAL,4
PVPL,AVBL,13
PVPL,PVCL,3
PVPL,PVDL,1
PVPL,RIGL,3
PVPL,vBWML10,2
PVPL,AVAR,3
PVPL,AVBR,12
PVPL,AVDR,3
PVPL,AVHR,3
PVPL,PVCR,9
PVQL,AIAL,10
PVQL,ASJL,3
PVQL,ASKL,12
PVQL,AWAL,1
PVQL,HSNL,3
PVQL,PVPL,1
PVQL,RMGL,1
PVQL,AVHR,1
PVQL,HSNR,6
PVQL,vBWMR10,1
PVWL,AVJL,1
PVWL,PVCL,1
PVWL,PVCR,1
PVWL,PVWR,1
RIAL,AIZL,1
RIAL,AVAL,2
RIAL,CEPDL,1
RIAL,RIBL,2
RIAL,RIML,2
RIAL,RIVL,8
RIAL,RMDL,26
RIAL,RMDDL,48
RIAL,RMDVL,48
RIAL,SAADL,1
RIAL,SIADL,3
RIAL,SMDDL,22
RIAL,SMDVL,14
RIAL,URXL,2
RIAL,BAGR,2
RIAL,RIAR,23
RIAL,RIMR,2
RIAL,RIVR,12
RIAL,RMDR,17
RIAL,RMDDR,35
RIAL,RMDVR,48
RIAL,SIAVR,2
RIAL,SMBDR,7
RIAL,SMDDR,33
RIAL,SMDVR,32
RIBL,AUAL,9
RIBL,AVAL,5
RIBL,AVEL,9
RIBL,CEPVL,5
RIBL,RIAL,6
RIBL,RIGL,1
RIBL,RIML,1
RIBL,URYDL,3
RIBL,AIBR,8
RIBL,AVBR,1
RIBL,AVDR,4
RIBL,AVER,14
RIBL,BAGR,3
RIBL,RMDR,1
RIBL,SMDVR,6
RICL,ADAL,1
RICL,AVAL,15
RICL,CEPDL,1
RICL,CEPVL,2
RICL,OLQVL,1
RICL,RIML,1
RICL,SAAVL,2
RICL,SMBDL,5
RICL,SMDDL,11
RICL,ADAR,7
RICL,ADLR,2
RICL,AVAR,18
RICL,RICR,2
RICL,RIMR,8
RICL,RIVR,4
RICL,RMFR,2
RICL,SMBDR,1
RICL,SMDDR,8
RICL,SMDVR,1
RICL,URBR,2
RIFL,ALML,5
RIFL,AVBL,26
RIFL,PVPL,8
RIFL,RIML,7
RIFL,dBWML5,2
RIFL,AVBR,1
RIFL,AVHR,1
RIFL,AVJR,8
RIGL,ADFL,1
RIGL,ADLL,2
RIGL,AIZL,10
RIGL,ALNL,6
RIGL,AVEL,7
RIGL,OLQVL,2
RIGL,PVPL,2
RIGL,RIBL,3
RIGL,RMGL,6
RIGL,URXL,6
RIGL,AIBR,4
RIGL,AIZR,2
RIGL,AVER,1
RIGL,AVKR,17
RIGL,BAGR,3
RIGL,RMHR,23
RIML,RIML,11
RIML,AIBL,1
RIML,AVAL,5
RIML,AVBL,9
RIML,RIAL,3
RIML,RIBL,9
RIML,RMDL,9
RIML,RMFL,2
RIML,SAADL,1
RIML,SAAVL,10
RIML,SMDDL,11
RIML,SMDVL,11
RIML,AIBR,22
RIML,AVAR,2
RIML,AVBR,11
RIML,AVER,5
RIML,AVKR,1
RIML,RICR,1
RIML,RIMR,2
RIML,RMDR,21
RIML,RMFR,2
RIML,SAADR,4
RIML,SAAVR,10
RIML,SMDDR,14
RIML,dBWMR5,6
RIML,vBWMR4,2
RIPL,RIPL,3
RIPL,ADFL,3
RIPL,BAGL,7
RIPL,OLLL,4
RIPL,OLQVL,1
RIPL,mc2DL,2
RIPL,pm3VL,4
RIPL,OLQDR,2
RIVL,RIAL,5
RIVL,RMDL,4
RIVL,RMDVL,5
RIVL,SMDVL,2
RIVL,RIAR,2
RIVL,RIVR,1
RIVL,SAADR,11
RIVL,SIAVR,5
RIVL,SMDDR,8
RIVL,vBWMR5,6
RIVL,vBWMR6,3
RIVL,vBWMR7,18
RMDL,IL1L,1
RMDL,RIAL,20
RMDL,RIML,3
RMDL,RIVL,1
RMDL,RMDVL,2
RMDL,RMHL,3
RMDL,dBWML3,1
RMDL,dBWML5,2
RMDL,vBWML1,4
RMDL,ADER,3
RMDL,AVKR,1
RMDL,IL1R,1
RMDL,OLLR,3
RMDL,RIAR,22
RMDL,RIBR,1
RMDL,RMDR,8
RMDL,RMDDR,7
RMDL,RMDVR,3
RMDL,RMFR,1
RMDL,SIBVR,3
RMDL,SMBVR,2
RMDL,SMDDR,1
RMDL,URXR,1
RMDL,dBWMR3,4
RMDL,dBWMR4,6
RMDL,vBWMR4,8
RMDL,vBWMR8,1
RMDDL,CEPVL,2
RMDDL,RIAL,1
RMDDL,RMDVL,1
RMDDL,RMHL,1
RMDDL,vBWML1,1
RMDDL,AVER,1
RMDDL,IL1R,9
RMDDL,IL1DR,2
RMDDL,RMDVR,22
RMDDL,dBWMR1,8
RMDDL,dBWMR2,4
RMDDL,dBWMR3,8
RMDDL,dBWMR4,12
RMDDL,dBWMR5,13
RMDDL,dBWMR6,2
RMDVL,CEPDL,2
RMDVL,AVER,2
RMDVL,IL1R,2
RMDVL,IL2VR,1
RMDVL,OLQVR,3
RMDVL,RMDR,2
RMDVL,RMDDR,41
RMDVL,RMDVR,1
RMDVL,SIAVR,2
RMDVL,SIBDR,1
RMDVL,URYVR,1
RMDVL,vBWMR2,20
RMDVL,vBWMR3,11
RMDVL,vBWMR4,31
RMDVL,vBWMR6,18
RMDVL,vBWMR7,3
RMEL,IL1R,2
RMEL,OLLR,1
RMEL,RIPR,1
RMEL,dBWMR3,22
RMEL,dBWMR5,7
RMEL,vBWMR4,9
RMFL,AVKL,9
RMFL,BAGL,1
RMFL,RMHL,2
RMFL,SMDVL,1
RMFL,AVKR,14
RMFL,RIBR,1
RMFL,RIMR,2
RMFL,RMDR,13
RMFL,SAAVR,1
RMGL,ADAL,4
RMGL,ADLL,1
RMGL,AIML,3
RMGL,ASHL,1
RMGL,AVAL,3
RMGL,AVEL,2
RMGL,CEPDL,1
RMGL,PVPL,1
RMGL,RIFL,1
RMGL,RMDL,2
RMGL,RMDVL,15
RMGL,RMHL,1
RMGL,SAADL,1
RMGL,SIADL,2
RMGL,SIAVL,4
RMGL,SIBVL,4
RMGL,SMBVL,2
RMGL,SMDDL,1
RMGL,URXL,3
RMGL,dBWML4,7
RMGL,dBWML5,1
RMGL,vBWML5,2
RMGL,AIBR,2
RMGL,AVBR,3
RMGL,AVFR,1
RMGL,RMDR,16
RMGL,RMDDR,1
RMGL,RMHR,4
RMGL,SIADR,2
RMGL,SIBDR,1
RMGL,SIBVR,4
RMGL,SMDDR,2
RMHL,RICL,1
RMHL,RMDDL,2
RMHL,SAAVL,1
RMHL,AVAR,1
RMHL,IL1R,2
RMHL,RICR,1
RMHL,RMDR,1
RMHL,URXR,1
RMHL,dBWMR3,7
RMHL,dBWMR4,2
RMHL,dBWMR5,2
SAADL,AIBL,1
SAADL,AVAL,17
SAADL,RIGL,1
SAADL,RIML,11
SAADL,OLLR,4
SAADL,RIMR,16
SAADL,RIVR,1
SAADL,RMDVR,1
SAADL,RMFR,1
SAADL,SIBVR,1
SAADL,dBWMR3,7
SAADL,dBWMR4,3
SAADL,dBWMR6,2
SAAVL,AIBL,1
SAAVL,AVAL,56
SAAVL,RIML,5
SAAVL,SMDVL,1
SAAVL,vBWML9,1
SAAVL,OLLR,1
SAAVL,RIMR,33
SAAVL,RMFR,11
SAAVL,SMBDR,2
SAAVL,SMDDR,18
SAAVL,vBWMR3,7
SAAVL,vBWMR4,3
SAAVL,vBWMR6,2
SABVL,vBWML1,15
SABVL,vBWML3,67
SABVL,vBWML4,63
SABVL,vBWML6,20
SABVL,RIGR,1
SDQL,ALML,1
SDQL,AVAL,6
SDQL,AVBL,1
SDQL,AVDL,3
SDQL,AVEL,1
SDQL,FLPL,2
SDQL,PVCL,1
SDQL,RMFL,3
SDQL,SIBVL,1
SDQL,AIBR,2
SDQL,AVAR,8
SDQL,AVBR,2
SDQL,RICR,3
SDQL,RIPR,1
SDQL,SAADR,2
SDQL,SIADR,2
SDQL,SMBDR,11
SIADL,RMDL,4
SIADL,SIBDL,4
SIADL,SMBDL,18
SIADL,SMDDL,17
SIADL,ALNR,4
SIADL,AVFR,1
SIADL,SDQR,4
SIADL,dBWMR10,8
SIADL,dBWMR11,8
SIADL,dBWMR12,8
SIADL,dBWMR13,8
SIADL,dBWMR14,8
SIADL,dBWMR15,8
SIADL,dBWMR16,3
SIADL,dBWMR5,8
SIADL,dBWMR6,3
SIADL,dBWMR7,8
SIADL,dBWMR8,12
SIADL,dBWMR9,8
