PVNL,R3AL,2
PVNL,R6BL,3
PVNL,R7BL,12
PVNL,R8BL,4
PVNL,SPDL,1
PVNL,SPVL,1
PVNL,AVAR,7
PVNL,AVBR,1
PVNL,AVDR,1
PVNL,AVFR,3
PVNL,PHDR,14
PVNL,R1BR,1
PVNL,R2BR,1
PVNL,R3BR,1
PVNL,R4BR,5
PVNL,R5BR,2
PVNL,R7BR,10
PVPL,AVBL,6
PVPL,AVFL,3
PVPL,AVHL,3
PVPL,PVDL,1
PVPL,RIFL,1
PVPL,AVAR,11
PVPL,AVBR,4
PVPL,AVDR,5
PVPL,AVER,4
PVPL,AVKR,8
PVQL,AIAL,9
PVQL,AIML,9
PVQL,ASKL,2
PVQL,AVBL,6
PVQL,AVFL,9
R1AL,R1AL,6
R1AL,PHCL,1
R1AL,R3AL,52
R1AL,dglL7,2
R1AL,polL,10
R1AL,R3AR,31
R1BL,R1AL,8
R1BL,R2AL,1
R1BL,R3AL,5
R1BL,R3BL,2
R1BL,R5AL,1
R1BL,R6BL,2
R2AL,R2AL,4
R2AL,AVBL,4
R2AL,PHCL,6
R2AL,R1AL,2
R2AL,R4AL,23
R2AL,AVBR,2
R2AL,PHCR,1
R2AL,PVQR,1
R2AL,R2AR,81
R2BL,R2BL,36
R2BL,PCBL,4
R2BL,PHCL,99
R2BL,PHDL,6
R2BL,PVNL,8
R2BL,R1AL,2
R2BL,R1BL,2
R2BL,R3AL,17
R2BL,R4AL,18
R2BL,R4BL,17
R2BL,R6AL,30
R2BL,R6BL,2
R2BL,R7AL,2
R2BL,R7BL,38
R2BL,R8AL,29
R2BL,R8BL,6
R2BL,R9AL,5
R2BL,SPCL,10
R2BL,SPDL,3
R2BL,AVKR,2
R2BL,PHCR,1
R2BL,PHDR,12
R2BL,R2BR,2
R2BL,R4BR,10
R2BL,R8AR,2
R2BL,R8BR,3
R2BL,R9BR,2
R3AL,AVAL,4
R3AL,R1AL,39
R3AL,R2AL,2
R3AL,R4AL,4
R3AL,R5AL,6
R3AL,cdlL,1
R3AL,polL,48
R3AL,AVAR,1
R3AL,R3AR,42
R3AL,R4AR,2
R3BL,AVFL,2
R3BL,PVNL,4
R3BL,R1AL,10
R3BL,R3AL,9
R3BL,R4AL,4
R3BL,R4BL,1
R3BL,R5AL,3
R3BL,R5BL,2
R3BL,R6AL,1
R3BL,R6BL,29
R3BL,dglL6,7
R3BL,AVFR,9
R3BL,PCBR,2
R3BL,PVNR,6
R3BL,R1BR,5
R3BL,R6BR,5
R3BL,R7BR,8
R3BL,R9AR,3
R3BL,R9BR,10
R4AL,R4AL,23
R4AL,R1AL,5
R4AL,R1BL,1
R4AL,R2AL,12
R4AL,R2BL,1
R4AL,R3AL,1
R4AL,R5AL,11
R4AL,R6AL,27
R4AL,R7AL,2
R4AL,R7BL,9
R4AL,cdlL,6
R4AL,dglL7,7
R4AL,polL,14
R4AL,vBWML21,8
R4AL,R3AR,2
R4AL,R3BR,3
R4AL,R4AR,80
R4AL,R5AR,15
R4AL,R6AR,5
R4BL,PHCL,19
R4BL,PVNL,3
R4BL,R1AL,3
R4BL,R2BL,1
R4BL,R3AL,17
R4BL,R4AL,6
R4BL,R5BL,2
R4BL,R6BL,1
R4BL,R7BL,4
R4BL,R8AL,6
R4BL,R8BL,10
R4BL,R9BL,3
R4BL,PHCR,20
R4BL,R2BR,5
R4BL,R4BR,1
R4BL,R7AR,1
R4BL,R7BR,2
R4BL,R8BR,7
R5AL,R3AL,2
R5AL,R4AL,17
R5AL,R5BL,6
R5AL,R6AL,5
R5AL,R7AL,1
R5AL,cdlL,3
R5AL,polL,3
R5AL,vBWML21,2
R5AL,vBWML22,1
R5AL,R4AR,18
R5AL,R5AR,3
R5BL,PHCL,1
R5BL,R2AL,2
R5BL,R3AL,3
R5BL,R3BL,1
R5BL,R4AL,1
R5BL,R4BL,3
R5BL,R5AL,5
R5BL,R6AL,2
R5BL,R7AL,13
R5BL,R7BL,1
R5BL,cdlL,9
R5BL,dglL6,1
R5BL,dglL7,1
R5BL,polL,1
R5BL,vBWML21,1
R5BL,vBWML22,1
R5BL,AVKR,1
R5BL,R4BR,1
R6AL,R6AL,5
R6AL,R3AL,1
R6AL,R5AL,18
R6AL,R5BL,3
R6AL,R7AL,28
R6AL,ailL,3
R6AL,cdlL,3
R6AL,dglL5,4
R6AL,polL,1
R6AL,R6AR,2
R6AL,R7AR,15
R6BL,R1BL,13
R6BL,R3AL,3
R6BL,R3BL,46
R6BL,R5AL,2
R6BL,R7BL,5
R6BL,R5BR,1
R6BL,R7BR,2
R6BL,R9AR,2
R7AL,R7AL,3
R7AL,R3AL,4
R7AL,R4BL,6
R7AL,R5BL,6
R7AL,R6AL,9
R7AL,R7BL,5
R7AL,cdlL,2
R7AL,grtL,14
R7AL,polL,2
R7AL,vBWML21,1
R7AL,AVFR,3
R7AL,PHCR,1
R7AL,R2BR,3
R7AL,R6AR,5
R7AL,R7AR,8
R7AL,R7BR,5
R7BL,R7BL,8
R7BL,AVFL,11
R7BL,PHAL,1
R7BL,PVNL,5
R7BL,R1AL,2
R7BL,R3AL,1
R7BL,R3BL,1
R7BL,R4AL,7
R7BL,R4BL,12
R7BL,R5BL,7
R7BL,R6AL,14
R7BL,R6BL,8
R7BL,R7AL,17
R7BL,R7stL,1
R7BL,ailL,2
R7BL,cdlL,2
R7BL,dglL7,2
R7BL,polL,2
R7BL,AVFR,6
R7BL,R1BR,13
R7BL,R2BR,2
R7BL,R5BR,8
R7BL,R6AR,5
R7BL,R7AR,2
R7BL,R7BR,40
R7BL,R9BR,2
R8AL,PCAL,24
R8AL,PHCL,47
R8AL,R2BL,6
R8AL,R4BL,2
R8AL,R8BL,2
R8AL,PCAR,13
R8AL,PHCR,14
R8BL,PHCL,33
R8BL,PHDL,18
R8BL,PVNL,14
R8BL,R2BL,1
R8BL,R4BL,11
R8BL,R7BL,1
R8BL,R8AL,5
R8BL,R9BL,2
R8BL,PHCR,4
R8BL,PHDR,3
R8BL,R2BR,1
R8BL,R4BR,10
R8BL,R5BR,1
R8BL,R8BR,1
R9AL,PCAL,21
R9AL,PHCL,26
R9AL,PHDL,3
R9AL,PVCL,3
R9AL,PVNL,2
R9AL,R2BL,4
R9AL,R4BL,2
R9AL,R7BL,2
R9AL,R8AL,6
R9AL,R8BL,9
R9AL,R9BL,9
R9AL,vspL,1
R9AL,AVFR,9
R9BL,R9BL,13
R9BL,ALNL,2
R9BL,AVFL,7
R9BL,LUAL,8
R9BL,PLNL,4
R9BL,PVCL,8
R9BL,PVNL,6
R9BL,R8BL,21
R9BL,R9AL,30
R9BL,PHAR,1
R9BL,PHBR,16
R9BL,R1BR,12
R9BL,R4BR,2
R9BL,R6BR,31
R9BL,R7BR,19
R9BL,R9AR,1
R9BL,R9BR,35
RIAL,RIAL,2
RIAL,AUAL,2
RIAL,IL1DL,5
RIAL,OLQVL,1
RIAL,RIBL,8
RIAL,RIVL,10
RIAL,RMDL,12
RIAL,RMDDL,71
RIAL,RMDVL,71
RIAL,SMDDL,18
RIAL,SMDVL,18
RIAL,RIAR,33
RIAL,RIBR,22
RIAL,RIVR,1
RIAL,RMDR,27
RIAL,RMDDR,51
RIAL,RMDVR,79
RIAL,RMGR,4
RIAL,SIADR,3
RIAL,SIAVR,37
RIAL,SMDDR,28
RIAL,SMDVR,18
RIBL,CEMVL,6
RIBL,RIAL,6
RIBL,RIGL,1
RIBL,SMDDL,2
RIBL,AINR,1
RIBL,AVER,5
RIBL,RIMR,2
RIBL,SMDVR,2
RICL,AVAL,25
RICL,MCML,1
RICL,RIML,2
RICL,RMHL,1
RICL,SMDDL,15
RICL,AIBR,4
RICL,AVAR,22
RICL,CEPDR,1
RICL,CEPVR,1
RICL,SAAVR,3
RICL,SMDDR,20
RICL,SMDVR,3
RIFL,AIBL,3
RIFL,AIYL,3
RIFL,AVBL,46
RIFL,AVFL,4
RIFL,MCML,3
RIFL,RIML,41
RIFL,SIBVL,3
RIFL,SMBVL,1
RIFL,dBWML5,2
RIFL,AVBR,11
RIGL,ALNL,4
RIGL,AVKL,8
RIGL,OLQVL,4
RIGL,PLNL,3
RIGL,RIAL,3
RIGL,RIBL,2
RIGL,RIML,9
RIGL,RMFL,3
RIGL,ADER,1
RIGL,AINR,4
RIGL,AVAR,17
RIGL,AVER,8
RIGL,AVKR,20
RIGL,RIMR,1
RIGL,RMHR,32
RIML,AVBL,23
RIML,MCML,3
RIML,RIBL,3
RIML,RIFL,1
RIML,RMFL,1
RIML,SAAVL,24
RIML,SMDDL,13
RIML,SMDVL,12
RIML,AIBR,4
RIML,AVBR,23
RIML,RIBR,3
RIML,RMDR,11
RIML,RMFR,1
RIML,SAAVR,27
RIML,SMDDR,11
RIML,dBWMR5,6
RIML,vBWMR4,2
RIPL,mc2DL,2
RIPL,pm3VL,4
RIVL,RIAL,6
RIVL,RMDVL,4
RIVL,RIAR,5
RIVL,RIVR,14
RIVL,RMDDR,3
RIVL,SAADR,34
RIVL,SDQR,1
RIVL,SIAVR,20
RIVL,SMDDR,9
RIVL,vBWMR5,6
RIVL,vBWMR6,3
RIVL,vBWMR7,18
RMDL,RMDL,2
RMDL,dBWML3,1
RMDL,dBWML5,2
RMDL,vBWML1,4
RMDL,RMDR,2
RMDL,dBWMR3,4
RMDL,dBWMR4,6
RMDL,vBWMR4,8
RMDL,vBWMR8,1
RMDDL,vBWML1,1
RMDDL,RMDVR,36
RMDDL,dBWMR1,8
RMDDL,dBWMR2,4
RMDDL,dBWMR3,8
RMDDL,dBWMR4,12
RMDDL,dBWMR5,13
RMDDL,dBWMR6,2
RMDVL,RMHL,1
RMDVL,RIPR,1
RMDVL,RMDDR,71
RMDVL,vBWMR2,20
RMDVL,vBWMR3,11
RMDVL,vBWMR4,31
RMDVL,vBWMR6,18
RMDVL,vBWMR7,3
RMEL,RMEL,1
RMEL,RMHL,3
RMEL,IL1R,1
RMEL,dBWMR3,22
RMEL,dBWMR5,7
RMEL,vBWMR4,9
RMGL,ALNL,4
RMGL,AVBL,4
RMGL,AVEL,2
RMGL,AVJL,3
RMGL,CEPDL,4
RMGL,PLNL,1
RMGL,RMDL,2
RMGL,RMDVL,32
RMGL,RMHL,1
RMGL,SIBVL,1
RMGL,SMBVL,4
RMGL,dBWML4,7
RMGL,dBWML5,1
RMGL,vBWML5,2
RMGL,RICR,1
RMGL,RIVR,1
RMGL,RMDR,30
RMGL,SIADR,3
RMGL,SMDDR,5
RMHL,AVKL,3
RMHL,RMDVL,2
RMHL,CEPDR,2
RMHL,CEPVR,1
RMHL,IL1R,2
RMHL,RIBR,2
RMHL,RIGR,3
RMHL,RMDR,5
RMHL,RMGR,4
RMHL,dBWMR3,7
RMHL,dBWMR4,2
RMHL,dBWMR5,2
SAADL,dBWMR3,7
SAADL,dBWMR4,3
SAADL,dBWMR6,2
SAAVL,AVAL,70
SAAVL,RIML,1
SAAVL,vBWML9,1
SAAVL,RIMR,50
SAAVL,RMFR,11
SAAVL,SABVR,2
SAAVL,SMDDR,18
SAAVL,vBWMR3,7
SAAVL,vBWMR4,3
SAAVL,vBWMR6,2
SABVL,vBWML1,15
SABVL,vBWML3,67
SABVL,vBWML4,63
SABVL,vBWML6,20
SABVL,SAAVR,4
SDQL,SAADR,2
SDQL,SIADR,2
SDQL,SMBDR,11
SIADL,SIBDL,4
SIADL,SMDDL,17
SIADL,SDQR,4
SIADL,dBWMR10,8
SIADL,dBWMR11,8
SIADL,dBWMR12,8
SIADL,dBWMR13,8
SIADL,dBWMR14,8
SIADL,dBWMR15,8
SIADL,dBWMR16,3
SIADL,dBWMR5,8
SIADL,dBWMR6,3
SIADL,dBWMR7,8
SIADL,dBWMR8,12
SIADL,dBWMR9,8
SIAVL,SMBVL,2
SIAVL,vBWML10,4
SIAVL,vBWML11,4
SIAVL,vBWML12,4
SIAVL,vBWML13,4
SIAVL,vBWML14,4
SIAVL,vBWML15,4
SIAVL,vBWML16,1
SIAVL,vBWML5,4
SIAVL,vBWML6,1
SIAVL,vBWML7,4
SIAVL,vBWML8,5
SIAVL,vBWML9,4
SIAVL,RIVR,1
SIAVL,SIBVR,2
SIAVL,SMDVR,10
SIBDL,RMFL,1
SIBDL,SIADL,2
SIBDL,SMDDL,10
SIBDL,AVAR,1
SIBDL,dBWMR10,3
SIBDL,dBWMR11,3
SIBDL,dBWMR12,3
SIBDL,dBWMR13,3
SIBDL,dBWMR14,3
SIBDL,dBWMR15,3
SIBDL,dBWMR16,1
SIBDL,dBWMR5,3
SIBDL,dBWMR6,1
SIBDL,dBWMR7,3
SIBDL,dBWMR8,4
SIBDL,dBWMR9,3
SIBVL,SMDVL,22
SIBVL,SIAVR,5
SIBVL,vBWMR10,10
SIBVL,vBWMR11,10
SIBVL,vBWMR12,10
SIBVL,vBWMR13,10
SIBVL,vBWMR14,10
SIBVL,vBWMR15,10
SIBVL,vBWMR16,4
SIBVL,vBWMR5,10
SIBVL,vBWMR6,3
SIBVL,vBWMR7,10
SIBVL,vBWMR8,13
SIBVL,vBWMR9,10
SMBDL,RIML,2
SMBDL,SIADL,19
SMBDL,SIAVL,3
SMBDL,SMBVL,2
SMBDL,SMDDL,7
SMBDL,AIBR,2
SMBDL,ALNR,1
SMBDL,CEPDR,2
SMBDL,SAAVR,17
SMBDL,SDQR,18
SMBDL,dBWMR1,4
SMBDL,dBWMR10,9
SMBDL,dBWMR11,9
SMBDL,dBWMR12,9
SMBDL,dBWMR13,9
SMBDL,dBWMR14,9
SMBDL,dBWMR15,9
SMBDL,dBWMR16,3
SMBDL,dBWMR2,11
SMBDL,dBWMR3,6
SMBDL,dBWMR4,9
SMBDL,dBWMR5,9
SMBDL,dBWMR6,10
SMBDL,dBWMR7,9
SMBDL,dBWMR8,12
SMBDL,dBWMR9,9
SMBVL,AVJL,1
SMBVL,MCML,3
SMBVL,PLNL,4
SMBVL,RMGL,1
SMBVL,SAADL,44
SMBVL,SIAVL,1
SMBVL,SIBVL,3
SMBVL,SMBDL,2
SMBVL,vBWML1,3
SMBVL,vBWML10,2
SMBVL,vBWML11,2
SMBVL,vBWML12,2
SMBVL,vBWML13,2
SMBVL,vBWML14,2
SMBVL,vBWML15,2
SMBVL,vBWML16,1
SMBVL,vBWML2,8
SMBVL,vBWML3,5
SMBVL,vBWML4,6
SMBVL,vBWML5,5
SMBVL,vBWML6,17
SMBVL,vBWML7,9
SMBVL,vBWML8,2
SMBVL,vBWML9,2
SMBVL,RIVR,2
SMBVL,RMDVR,19
SMDDL,AVEL,1
SMDDL,RIAL,4
SMDDL,SIADL,14
SMDDL,SIBDL,14
SMDDL,SMBDL,3
